row_type,parameter,module,quantity,eta,multiplier,direct_probability,row_status,profile_status,is_expansion_node,is_adaptive_node,direction,closest_proportional_crossing,probability_error,probability_resolution_pass,relative_multiplier_resolution_pass,crossing_exists,observed_nonmonotonic,search_guard_reached,numerical_issues
profile,r_cT,TFP link,conditional arithmetic COV,0.96,2.611696473423118,0.12482400314848766,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.04,2.82921701435156,0.1293947445976933,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.12,3.0648542032930024,0.1343888678808574,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.2000000000000002,3.320116922736548,0.13981125866939131,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.2799999999999994,3.596639725569279,0.14565801916118193,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.2799999999999998,3.596639725569281,0.14565801916118196,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.2800000000000002,3.5966397255692826,0.14565801916118198,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.3599999999999999,3.896193301795214,0.15191517589397777,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.4399999999999995,4.2206958169965505,0.15855811818214605,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.44,4.220695816996552,0.1585581181821461,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.52,4.572225195142159,0.16555190188132685,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.5999999999999996,4.953032424395113,0.1728524018695901,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.6,4.953032424395115,0.17285240186959017,ok,no_resolved_crossing_in_evaluated_domain,True,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.7599999999999998,5.812437394402587,0.1881627460084937,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,1.92,6.8209584692907494,0.20403267764158278,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,2.08,8.004468914296353,0.22000389070526633,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,2.24,9.393331287442784,0.23567892742775887,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,2.4000000000000004,11.023176380641605,0.2507557297055921,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,2.5599999999999987,12.93581731554306,0.2650343823448303,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,2.5599999999999996,12.935817315543071,0.2650343823448304,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,2.5600000000000005,12.935817315543083,0.26503438234483045,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,2.7199999999999998,15.180322244953892,0.2784050392088913,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,2.879999999999999,17.81427317961218,0.290827483093391,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,2.88,17.814273179612197,0.29082748309339107,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,3.04,20.905243235092758,0.3023099611000175,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,3.1999999999999993,24.53253019710933,0.312891256414414,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,3.2,24.532530197109352,0.31289125641441407,ok,no_resolved_crossing_in_evaluated_domain,True,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,3.5199999999999996,33.78442846384954,0.33158140503642575,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,3.84,46.5254744397892,0.34740404585109197,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,4.16,64.07152259993664,0.36084906952839685,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,4.48,88.23467267565151,0.372336013136644,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,4.800000000000001,121.51041751873497,0.38220747019390794,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,5.119999999999999,167.33536962110395,0.39073853190570484,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,5.120000000000001,167.33536962110423,0.39073853190570484,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,5.4399999999999995,230.44218346064198,0.3981495146833115,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,5.759999999999998,317.34832891784987,0.40461760154154064,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,5.76,317.34832891785044,0.4046176015415407,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,6.08,437.02919471839147,0.41028631579716346,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,6.399999999999999,601.8450378720812,0.4152728877546505,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,6.4,601.8450378720822,0.41527288775465065,ok,no_resolved_crossing_in_evaluated_domain,True,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,7.039999999999999,1141.387606628967,0.42356951689584754,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,7.68,2164.619771847478,0.43010258333827855,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,8.32,4105.160008274192,0.4352937390929137,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,8.96,7785.357462179364,0.43944926137345613,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,9.600000000000001,14764.781565577294,0.44279622965975807,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,10.239999999999998,28001.125926231478,0.4455058788937254,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,10.879999999999999,53103.59991810817,0.4477091628036251,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,11.52,100709.96186695219,0.4495074174468271,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,12.16,190994.5170362057,0.45097984454346424,ok,no_resolved_crossing_in_evaluated_domain,False,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_cT,TFP link,conditional arithmetic COV,12.8,362217.44961124816,0.4521888727291734,ok,no_resolved_crossing_in_evaluated_domain,True,False,,,,,,False,False,True,Maximum documented search expansion reached without a crossing; no claim of impossibility is made.
profile,r_mD,DV/loss link,nominal conditional mean,-0.1,0.9048374180359595,0.03787755957540731,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.095,0.9093729344682314,0.03986669949527528,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.09000000000000001,0.9139311852712282,0.04193907583659525,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.085,0.9185122844014574,0.04409692196418602,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.08,0.9231163463866358,0.04634246334601887,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.07500000000000001,0.9277434863285529,0.0486779134179247,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.07,0.9323938199059483,0.051105469316796645,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.065,0.9370674633774034,0.053627307489665293,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.060000000000000005,0.9417645335842487,0.05624557918673223,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.05500000000000001,0.9464851479534838,0.058962405847144767,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.05,0.951229424500714,0.06177987438698668,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.0475,0.9536104731326264,0.0632269909035318,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.045000000000000005,0.9559974818330998,0.06470003239963193,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.0425,0.958390465520947,0.06619924788020445,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.04000000000000001,0.9607894391523232,0.0677248832792677,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.04,0.9607894391523232,0.0677248832792677,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.037500000000000006,0.9631944177208218,0.06927718130416106,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.035,0.9656054162575665,0.0708563812790255,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.0325,0.968022449831306,0.07246271898764835,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.030000000000000002,0.9704455335485082,0.07409642651577074,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.03,0.9704455335485082,0.07409642651577074,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.027500000000000004,0.972874682553454,0.07575773209296427,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.02500000000000001,0.9753099120283326,0.07744685993418163,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.025,0.9753099120283326,0.07744685993418163,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.022500000000000003,0.9777512371933363,0.0791640300810898,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.020000000000000004,0.9801986733067553,0.0809094582432951,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.0175,0.9826522356650732,0.0826833556395724,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.015,0.9851119396030626,0.0844859288392106,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.012500000000000004,0.9875778004938814,0.08631737960359118,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.010000000000000009,0.990049833749168,0.08817790472811356,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.010000000000000002,0.9900498337491681,0.08817790472811363,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.0075,0.9925280548191384,0.09006769588458763,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.0050000000000000044,0.9950124791926823,0.09198693946421033,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,-0.0025000000000000022,0.9975031223974601,0.09393581642124821,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.0,1.0,0.09591450211754649,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.0024999999999999953,1.0025031276057952,0.09792316616798656,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.0049999999999999906,1.005012520859401,0.09996197228701617,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.0049999999999999975,1.005012520859401,0.09996197228701617,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.0075,1.0075281954445339,0.10203107813637652,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.009999999999999995,1.010050167084168,0.10413063517414806,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.012499999999999997,1.0125784515406344,0.10626078850524479,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.015,1.015113064615719,0.108421676733478,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.0175,1.0176540221507617,0.11061343181531985,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.01999999999999999,1.0202013400267558,0.11283617891548847,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.020000000000000004,1.0202013400267558,0.11283617891548847,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.022499999999999992,1.022755034164446,0.11509003626448375,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.024999999999999994,1.0253151205244289,0.11737511501819861,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.027499999999999997,1.0278816151072527,0.11969151911973319,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.03,1.030454533953517,0.12203934516353394,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.0325,1.0330338931439726,0.1244186822619868,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.035,1.0356197087996233,0.12682961191458675,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.037500000000000006,1.038211997081825,0.1292722078798071,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.039999999999999994,1.0408107741923882,0.13174653604979258,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.04000000000000001,1.0408107741923882,0.13174653604979258,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.042499999999999996,1.043416056373678,0.13425265432799838,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.044999999999999984,1.046027859908717,0.136790612509894,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.045,1.046027859908717,0.136790612509894,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.0475,1.0486462011212851,0.1393604521668531,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.04999999999999999,1.0512710963760241,0.14196220653334832,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.05,1.0512710963760241,0.14196220653334832,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.05499999999999999,1.0565406146754943,0.14726154999554453,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.06,1.0618365465453596,0.15268873796684124,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.065,1.0671590243841926,0.1582437255040115,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.07,1.0725081812542165,0.16392632468919155,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.07500000000000001,1.0778841508846315,0.16973620192986927,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.07999999999999999,1.0832870676749586,0.17567287553282865,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.08499999999999999,1.0887170666983987,0.1817357135642716,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.09,1.0941742837052104,0.18792393200759866,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.095,1.0996588551261028,0.1942365932295116,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_mD,DV/loss link,nominal conditional mean,0.1,1.1051709180756477,0.20067260476424215,ok,crossing_resolved,True,False,,,,,,True,False,False,
root,r_mD,DV/loss link,nominal conditional mean,-0.0722531482632246,0.9302953633446296,0.05000000000012417,resolved_target_crossing,crossing_resolved,,,decrease,True,1.2416456751651594e-13,True,True,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.4,0.6703200460356393,0.04177415665518283,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.38,0.6838614092123558,0.043992496799537276,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.36000000000000004,0.697676326071031,0.0462731972805194,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.34,0.7117703227626097,0.048614977239386195,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.32,0.7261490370736909,0.05101641109975565,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.30000000000000004,0.7408182206817179,0.053475933034618686,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.28,0.7557837414557255,0.05599184196381175,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.26,0.7710515858035663,0.05856230704024377,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.24000000000000002,0.7866278610665534,0.06118537358122177,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.22000000000000003,0.8025187979624785,0.063858969399739,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.2,0.8187307530779818,0.06658091148956391,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.19,0.8269591339433623,0.06795930160982068,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.18000000000000002,0.835270211411272,0.06934891301738844,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.17,0.8436648165963837,0.07074944482509066,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.16000000000000003,0.8521437889662113,0.07216059057513331,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.16,0.8521437889662113,0.07216059057513331,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.15000000000000002,0.8607079764250578,0.07358203847669116,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.14,0.8693582353988059,0.0750134716457532,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.13,0.8780954309205613,0.07645456834687624,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.12000000000000001,0.8869204367171575,0.0779050022365018,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.12,0.8869204367171575,0.0779050022365018,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.11000000000000001,0.8958341352965282,0.07936444260749662,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.10000000000000003,0.9048374180359595,0.08083255463458253,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.1,0.9048374180359595,0.08083255463458253,ok,crossing_resolved,True,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.095,0.9093729344682314,0.08156975682073603,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.09000000000000001,0.9139311852712282,0.08230899962032971,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.085,0.9185122844014574,0.08305024013156027,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.08000000000000002,0.9231163463866358,0.08379343524139293,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.08,0.9231163463866358,0.08379343524139293,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.07500000000000001,0.9277434863285529,0.08453854163324799,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.07,0.9323938199059483,0.08528551579467888,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.065,0.9370674633774034,0.08603431402503957,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.060000000000000005,0.9417645335842487,0.08678489244314001,ok,crossing_resolved,False,False,,,,,,True,False,False,
profile,r_cD,DV/loss link,conditional arithmetic COV,-0.06,0.9417645335842487,0.08678489244314001,ok,crossing_resolved,False,False,,,,,,True,False,False,
